order_id,order_date,category,subcategory,product_name,customer_id,city,price,quantity,discount_pct,revenue,profit,payment_method,channel,order_status,ship_date,delivery_date
118880,2023-09-05,Home & Kitchen,Decor,Decor 240,CUST8134,Delhi,4220,2,15,7174.0,2809.22,UPI,Website,Delivered,2023-09-07,2023-09-09
118881,2025-03-18,Electronics,Laptops,Laptops 465,CUST4775,Delhi,6571,2,10,11827.8,4532.29,Credit Card,Mobile App,Delivered,2025-03-23,2025-03-25
118882,2023-04-06,Beauty,Skincare,Skincare 607,CUST7496,Chennai,11359,2,20,18174.4,6870.8,Credit Card,Website,Delivered,2023-04-09,2023-04-11
118883,2023-01-14,Beauty,Skincare,Skincare 626,CUST4638,Kolkata,3095,1,5,2940.25,1043.11,Netbanking,Marketplace,Delivered,2023-01-19,2023-01-21
118884,2025-02-09,Home & Kitchen,Decor,Decor 930,CUST5542,Chennai,9942,3,0,29826.0,7013.13,Credit Card,Marketplace,Delivered,2025-02-16,2025-02-19
118885,2025-03-06,Clothing,Kids,Kids 802,CUST4610,Ahmedabad,13755,1,10,12379.5,4173.27,UPI,Marketplace,Shipped,2025-03-09,2025-03-13
118886,2024-06-23,Beauty,Skincare,Skincare 688,CUST4538,Mumbai,6774,1,10,6096.6,1324.65,UPI,Marketplace,Delivered,2024-06-26,2024-06-30
118887,2023-10-21,Clothing,Women,Women 276,CUST9411,Ahmedabad,12926,1,0,12926.0,3494.3,Debit Card,Mobile App,Delivered,2023-10-22,2023-10-25
118888,2023-12-26,Home & Kitchen,Decor,Decor 262,CUST2731,Delhi,4091,2,5,7772.9,2338.54,Credit Card,Marketplace,Delivered,2023-12-29,2023-12-31
118889,2025-01-13,Home & Kitchen,Appliances,Appliances 451,CUST3404,Kolkata,1245,1,5,1182.75,306.05,Netbanking,Mobile App,Delivered,2025-01-15,2025-01-19
118890,2025-09-04,Beauty,Skincare,Skincare 198,CUST9686,Kolkata,6073,2,5,11538.7,4420.2,COD,Marketplace,Pending,2025-09-05,2025-09-08
118891,2025-05-10,Grocery,Essentials,Essentials 243,CUST4890,Mumbai,11016,1,20,8812.8,1810.79,Netbanking,Marketplace,Shipped,2025-05-15,2025-05-19
118892,2025-09-16,Clothing,Kids,Kids 303,CUST8027,Delhi,342,3,5,974.7,298.92,Netbanking,Website,Delivered,2025-09-17,2025-09-21
118893,2024-08-24,Electronics,Accessories,Accessories 660,CUST2292,Ahmedabad,13653,1,20,10922.4,2872.69,UPI,Website,Delivered,2024-08-27,2024-08-31
118894,2025-03-13,Home & Kitchen,Appliances,Appliances 549,CUST3116,Hyderabad,2889,3,10,7800.3,2406.26,Credit Card,Mobile App,Delivered,2025-03-16,2025-03-19
118895,2024-04-14,Beauty,Skincare,Skincare 779,CUST9178,Bengaluru,2517,1,0,2517.0,1001.41,Debit Card,Website,Cancelled,2024-04-17,2024-04-19
118896,2025-03-14,Sports,Outdoor,Outdoor 941,CUST6958,Kolkata,12709,1,20,10167.2,3465.74,Debit Card,Mobile App,Delivered,2025-03-19,2025-03-22
118897,2024-03-12,Grocery,Beverages,Beverages 556,CUST5729,Bengaluru,14947,1,0,14947.0,5120.21,Debit Card,Marketplace,Delivered,2024-03-15,2024-03-17
118898,2025-03-28,Electronics,Laptops,Laptops 436,CUST2794,Chennai,13648,1,15,11600.8,2629.3,Netbanking,Website,Delivered,2025-04-02,2025-04-04
118899,2023-03-08,Electronics,Laptops,Laptops 400,CUST1518,Chennai,4267,1,15,3626.95,800.82,UPI,Website,Delivered,2023-03-13,2023-03-17
118900,2024-08-22,Electronics,Laptops,Laptops 937,CUST3892,Delhi,3006,2,5,5711.4,2133.79,Debit Card,Website,Delivered,2024-08-24,2024-08-26
118901,2023-05-14,Electronics,Laptops,Laptops 546,CUST3064,Lucknow,2765,1,0,2765.0,622.68,UPI,Website,Delivered,2023-05-16,2023-05-20
118902,2024-01-04,Sports,Gear,Gear 661,CUST2677,Chennai,7514,3,15,19160.7,7263.4,Netbanking,Mobile App,Delivered,2024-01-11,2024-01-14
118903,2023-08-29,Beauty,Haircare,Haircare 104,CUST5504,Pune,5953,2,20,9524.8,3140.6,COD,Website,Shipped,2023-09-05,2023-09-08
118904,2023-05-03,Electronics,Accessories,Accessories 959,CUST4252,Delhi,5018,1,5,4767.1,1650.8,Credit Card,Website,Pending,2023-05-06,2023-05-08
118905,2023-01-19,Sports,Outdoor,Outdoor 839,CUST1648,Jaipur,6137,1,10,5523.3,1462.18,COD,Mobile App,Delivered,2023-01-20,2023-01-22
118906,2023-01-05,Clothing,Women,Women 204,CUST5531,Jaipur,8447,1,0,8447.0,2453.71,Debit Card,Website,Shipped,2023-01-12,2023-01-16
118907,2023-07-02,Home & Kitchen,Appliances,Appliances 674,CUST7374,Hyderabad,12734,3,15,32471.7,11001.34,Netbanking,Marketplace,Delivered,2023-07-05,2023-07-09
118908,2023-07-12,Home & Kitchen,Appliances,Appliances 471,CUST9170,Chennai,8574,2,20,13718.4,3270.03,Netbanking,Mobile App,Delivered,2023-07-17,2023-07-20
118909,2024-10-07,Electronics,Mobiles,Mobiles 135,CUST7415,Mumbai,13391,3,20,32138.4,12638.89,Netbanking,Website,Delivered,2024-10-14,2024-10-16
118910,2024-08-07,Sports,Fitness,Fitness 813,CUST2426,Kolkata,6309,1,15,5362.65,1606.45,Netbanking,Website,Delivered,2024-08-14,2024-08-18
118911,2025-03-10,Electronics,Accessories,Accessories 679,CUST9750,Delhi,11077,1,5,10523.15,3396.79,COD,Mobile App,Returned,2025-03-12,2025-03-15
118912,2024-08-14,Beauty,Makeup,Makeup 158,CUST8842,Bengaluru,3342,2,15,5681.4,1667.99,COD,Mobile App,Shipped,2024-08-15,2024-08-17
118913,2023-05-14,Clothing,Kids,Kids 732,CUST7988,Jaipur,8678,1,5,8244.1,2277.32,Credit Card,Website,Delivered,2023-05-16,2023-05-19
118914,2024-10-31,Home & Kitchen,Furniture,Furniture 717,CUST2252,Ahmedabad,12416,3,5,35385.6,10988.58,Netbanking,Marketplace,Delivered,2024-11-05,2024-11-08
118915,2024-08-01,Sports,Outdoor,Outdoor 188,CUST3802,Hyderabad,2997,1,20,2397.6,714.47,COD,Marketplace,Delivered,2024-08-08,2024-08-11
118916,2023-05-25,Grocery,Snacks,Snacks 959,CUST8490,Hyderabad,7404,1,5,7033.8,1759.08,UPI,Mobile App,Delivered,2023-05-27,2023-05-30
118917,2023-01-15,Electronics,Laptops,Laptops 509,CUST7861,Lucknow,3259,1,15,2770.15,990.46,COD,Website,Delivered,2023-01-17,2023-01-20
118918,2023-09-13,Beauty,Skincare,Skincare 591,CUST6534,Chennai,5875,2,20,9400.0,3729.2,UPI,Marketplace,Delivered,2023-09-18,2023-09-22
118919,2023-10-01,Electronics,Accessories,Accessories 910,CUST8357,Ahmedabad,14194,2,20,22710.4,5843.66,Netbanking,Mobile App,Returned,2023-10-08,2023-10-12
118920,2024-01-21,Home & Kitchen,Decor,Decor 168,CUST6482,Delhi,8687,3,20,20848.8,5625.8,COD,Mobile App,Delivered,2024-01-22,2024-01-24
118921,2024-01-11,Sports,Gear,Gear 215,CUST7710,Jaipur,7928,1,5,7531.6,1872.39,COD,Website,Delivered,2024-01-12,2024-01-14
118922,2025-09-25,Grocery,Snacks,Snacks 549,CUST9510,Ahmedabad,5967,3,10,16110.9,4809.88,Netbanking,Mobile App,Delivered,2025-09-26,2025-09-28
118923,2023-01-20,Sports,Gear,Gear 378,CUST4570,Pune,2085,1,15,1772.25,413.66,Netbanking,Mobile App,Delivered,2023-01-23,2023-01-26
118924,2025-03-08,Clothing,Men,Men 789,CUST8652,Jaipur,931,3,0,2793.0,753.35,Debit Card,Marketplace,Delivered,2025-03-15,2025-03-18
118925,2023-04-30,Electronics,Laptops,Laptops 719,CUST5291,Hyderabad,8645,1,5,8212.75,1756.57,UPI,Website,Cancelled,2023-05-07,2023-05-11
118926,2025-06-26,Clothing,Women,Women 971,CUST5690,Lucknow,5650,1,20,4520.0,1159.56,COD,Website,Delivered,2025-07-01,2025-07-05
118927,2024-06-19,Sports,Gear,Gear 465,CUST8849,Chennai,11401,3,20,27362.4,7416.59,Debit Card,Mobile App,Returned,2024-06-20,2024-06-24
118928,2024-07-17,Sports,Gear,Gear 142,CUST4760,Pune,3917,3,15,9988.35,3841.93,COD,Marketplace,Delivered,2024-07-18,2024-07-21
118929,2024-03-21,Home & Kitchen,Appliances,Appliances 227,CUST7499,Mumbai,10823,1,10,9740.7,2076.83,Debit Card,Marketplace,Delivered,2024-03-26,2024-03-28
118930,2024-01-04,Home & Kitchen,Appliances,Appliances 136,CUST8794,Jaipur,4962,2,0,9924.0,3968.53,COD,Website,Delivered,2024-01-05,2024-01-08
118931,2023-03-10,Clothing,Kids,Kids 370,CUST8881,Lucknow,13726,3,5,39119.1,12920.51,Credit Card,Marketplace,Delivered,2023-03-17,2023-03-21
118932,2023-06-19,Grocery,Snacks,Snacks 622,CUST5264,Mumbai,6684,2,15,11362.8,2381.91,UPI,Mobile App,Delivered,2023-06-24,2023-06-26
118933,2024-12-02,Home & Kitchen,Appliances,Appliances 705,CUST8593,Pune,7077,2,0,14154.0,2846.41,Netbanking,Mobile App,Shipped,2024-12-03,2024-12-07
118934,2025-07-31,Electronics,Laptops,Laptops 329,CUST1391,Delhi,6459,1,0,6459.0,1572.58,Netbanking,Website,Shipped,2025-08-03,2025-08-06
118935,2024-09-25,Clothing,Men,Men 146,CUST5921,Pune,10323,3,10,27872.1,9159.07,Netbanking,Website,Returned,2024-09-26,2024-09-29
118936,2025-06-03,Clothing,Men,Men 751,CUST4137,Hyderabad,11500,1,10,10350.0,3427.3,Debit Card,Mobile App,Delivered,2025-06-10,2025-06-13
118937,2025-05-17,Home & Kitchen,Decor,Decor 227,CUST5258,Kolkata,3479,1,5,3305.05,1269.36,Debit Card,Marketplace,Delivered,2025-05-20,2025-05-23
118938,2023-01-21,Grocery,Snacks,Snacks 978,CUST3538,Pune,1250,3,10,3375.0,1343.37,Credit Card,Marketplace,Delivered,2023-01-24,2023-01-26
118939,2023-12-26,Home & Kitchen,Furniture,Furniture 275,CUST7935,Pune,11720,3,5,33402.0,10528.34,UPI,Website,Delivered,2024-01-02,2024-01-05
118940,2023-02-03,Sports,Gear,Gear 296,CUST7608,Lucknow,5974,1,15,5077.9,1134.93,UPI,Marketplace,Delivered,2023-02-04,2023-02-08
118941,2025-04-26,Beauty,Skincare,Skincare 803,CUST7989,Lucknow,11675,3,5,33273.75,12073.57,COD,Mobile App,Delivered,2025-05-01,2025-05-05
118942,2024-05-08,Clothing,Men,Men 495,CUST5514,Delhi,405,2,20,648.0,205.79,Netbanking,Mobile App,Delivered,2024-05-15,2024-05-17
118943,2023-02-20,Electronics,Mobiles,Mobiles 845,CUST2769,Bengaluru,14135,1,10,12721.5,2626.28,COD,Marketplace,Delivered,2023-02-27,2023-03-03
118944,2024-07-01,Home & Kitchen,Appliances,Appliances 636,CUST6179,Pune,9336,3,10,25207.2,9266.63,Debit Card,Website,Delivered,2024-07-04,2024-07-08
118945,2024-06-01,Beauty,Skincare,Skincare 239,CUST3836,Hyderabad,5827,1,0,5827.0,1567.11,Credit Card,Website,Delivered,2024-06-02,2024-06-06
118946,2024-05-04,Electronics,Mobiles,Mobiles 757,CUST1250,Bengaluru,14719,2,5,27966.1,8732.83,Netbanking,Mobile App,Delivered,2024-05-07,2024-05-11
118947,2025-06-07,Electronics,Laptops,Laptops 548,CUST1527,Chennai,12639,1,10,11375.1,3655.8,COD,Mobile App,Delivered,2025-06-12,2025-06-16
118948,2025-06-18,Grocery,Snacks,Snacks 659,CUST6763,Hyderabad,14256,1,0,14256.0,3416.66,COD,Mobile App,Delivered,2025-06-21,2025-06-25
118949,2025-05-27,Electronics,Accessories,Accessories 142,CUST3211,Lucknow,12501,3,20,30002.4,8068.91,UPI,Mobile App,Delivered,2025-05-30,2025-06-02
118950,2023-07-07,Home & Kitchen,Decor,Decor 426,CUST7261,Jaipur,8439,2,10,15190.2,3707.67,UPI,Website,Pending,2023-07-14,2023-07-17
118951,2024-05-17,Clothing,Women,Women 104,CUST1479,Hyderabad,14641,1,20,11712.8,3105.27,Netbanking,Marketplace,Delivered,2024-05-20,2024-05-24
118952,2023-10-14,Beauty,Haircare,Haircare 780,CUST4518,Kolkata,1700,2,10,3060.0,1171.22,Credit Card,Mobile App,Delivered,2023-10-21,2023-10-24
118953,2023-06-18,Home & Kitchen,Decor,Decor 795,CUST7598,Ahmedabad,888,1,10,799.2,274.06,UPI,Website,Delivered,2023-06-21,2023-06-24
118954,2023-05-16,Electronics,Mobiles,Mobiles 884,CUST3929,Hyderabad,860,2,10,1548.0,313.38,Netbanking,Marketplace,Delivered,2023-05-19,2023-05-21
118955,2024-11-23,Beauty,Skincare,Skincare 385,CUST6082,Jaipur,4988,1,10,4489.2,1177.11,Debit Card,Marketplace,Delivered,2024-11-25,2024-11-27
118956,2024-09-28,Clothing,Kids,Kids 872,CUST2458,Pune,3104,1,20,2483.2,559.75,COD,Mobile App,Cancelled,2024-09-30,2024-10-02
118957,2024-11-24,Clothing,Men,Men 353,CUST6831,Mumbai,14869,3,0,44607.0,13895.87,COD,Marketplace,Delivered,2024-11-27,2024-11-30
118958,2025-08-24,Electronics,Laptops,Laptops 471,CUST1795,Hyderabad,4437,1,20,3549.6,975.1,UPI,Website,Cancelled,2025-08-27,2025-08-30
118959,2024-06-30,Grocery,Snacks,Snacks 790,CUST7740,Bengaluru,13699,3,5,39042.15,8713.14,Debit Card,Mobile App,Shipped,2024-07-07,2024-07-09
118960,2024-09-28,Beauty,Haircare,Haircare 879,CUST3384,Jaipur,8416,2,5,15990.4,3983.56,COD,Mobile App,Delivered,2024-09-30,2024-10-02
118961,2025-09-29,Sports,Outdoor,Outdoor 482,CUST9477,Ahmedabad,4281,1,20,3424.8,706.93,UPI,Mobile App,Delivered,2025-10-02,2025-10-06
118962,2025-05-14,Electronics,Laptops,Laptops 653,CUST9689,Lucknow,585,1,5,555.75,203.94,UPI,Marketplace,Cancelled,2025-05-21,2025-05-23
118963,2024-04-13,Grocery,Snacks,Snacks 991,CUST5210,Chennai,11848,1,10,10663.2,2177.72,COD,Marketplace,Delivered,2024-04-15,2024-04-17
118964,2025-01-10,Home & Kitchen,Decor,Decor 962,CUST9944,Hyderabad,14578,2,15,24782.6,9424.28,Netbanking,Marketplace,Delivered,2025-01-12,2025-01-14
118965,2023-05-11,Sports,Outdoor,Outdoor 151,CUST9292,Hyderabad,1330,1,0,1330.0,360.88,Debit Card,Marketplace,Shipped,2023-05-18,2023-05-21
118966,2023-08-01,Beauty,Skincare,Skincare 638,CUST5150,Lucknow,14012,2,10,25221.6,6678.34,Credit Card,Website,Shipped,2023-08-08,2023-08-11
118967,2025-01-30,Home & Kitchen,Decor,Decor 865,CUST4632,Kolkata,9605,1,10,8644.5,1864.26,UPI,Mobile App,Delivered,2025-02-04,2025-02-08
118968,2025-09-07,Grocery,Essentials,Essentials 669,CUST8799,Bengaluru,232,1,15,197.2,72.19,Debit Card,Marketplace,Shipped,2025-09-09,2025-09-13
118969,2024-11-07,Beauty,Makeup,Makeup 104,CUST7499,Hyderabad,7927,2,5,15061.3,4731.49,Netbanking,Marketplace,Delivered,2024-11-08,2024-11-11
118970,2025-01-18,Sports,Gear,Gear 349,CUST2921,Hyderabad,1372,1,5,1303.4,275.44,UPI,Mobile App,Delivered,2025-01-19,2025-01-22
118971,2024-05-16,Home & Kitchen,Decor,Decor 121,CUST7105,Hyderabad,13705,2,20,21928.0,6304.72,Netbanking,Marketplace,Delivered,2024-05-19,2024-05-21
118972,2024-02-25,Grocery,Essentials,Essentials 741,CUST7269,Bengaluru,9932,1,20,7945.6,1596.4,Credit Card,Website,Cancelled,2024-02-26,2024-02-29
118973,2024-09-27,Grocery,Beverages,Beverages 877,CUST1105,Chennai,7882,1,15,6699.7,2442.31,Netbanking,Mobile App,Shipped,2024-09-28,2024-09-30
118974,2025-05-06,Grocery,Snacks,Snacks 765,CUST9977,Bengaluru,13742,2,20,21987.2,7825.58,Debit Card,Marketplace,Delivered,2025-05-08,2025-05-10
118975,2025-06-26,Clothing,Men,Men 143,CUST9483,Chennai,2327,1,10,2094.3,657.14,Debit Card,Website,Returned,2025-06-29,2025-07-01
118976,2025-04-07,Sports,Outdoor,Outdoor 112,CUST2661,Jaipur,11693,1,5,11108.35,3066.05,UPI,Mobile App,Delivered,2025-04-10,2025-04-13
118977,2024-12-15,Grocery,Essentials,Essentials 750,CUST1545,Mumbai,12035,1,15,10229.75,4062.69,Debit Card,Marketplace,Delivered,2024-12-16,2024-12-18
118978,2025-05-08,Beauty,Skincare,Skincare 329,CUST3590,Mumbai,14185,2,0,28370.0,9019.93,COD,Marketplace,Delivered,2025-05-10,2025-05-13
118979,2023-04-08,Sports,Outdoor,Outdoor 220,CUST9662,Lucknow,4792,3,5,13657.2,5450.6,COD,Mobile App,Shipped,2023-04-13,2023-04-17
118980,2023-04-14,Sports,Outdoor,Outdoor 910,CUST3572,Pune,7169,1,15,6093.65,1937.17,Netbanking,Website,Returned,2023-04-21,2023-04-23
118981,2025-05-27,Beauty,Makeup,Makeup 116,CUST1224,Bengaluru,11129,1,5,10572.55,3202.77,Debit Card,Marketplace,Delivered,2025-05-29,2025-06-01
118982,2023-04-04,Clothing,Women,Women 475,CUST2382,Delhi,4879,3,10,13173.3,5215.96,Netbanking,Website,Delivered,2023-04-05,2023-04-08
118983,2023-01-06,Electronics,Laptops,Laptops 743,CUST5254,Delhi,14270,1,5,13556.5,3620.79,COD,Mobile App,Cancelled,2023-01-09,2023-01-11
118984,2023-09-13,Sports,Fitness,Fitness 359,CUST9260,Hyderabad,10437,1,15,8871.45,2866.4,Netbanking,Marketplace,Shipped,2023-09-18,2023-09-21
118985,2025-04-30,Clothing,Women,Women 785,CUST7622,Chennai,4864,1,0,4864.0,1881.1,Netbanking,Marketplace,Delivered,2025-05-03,2025-05-07
118986,2024-09-26,Sports,Outdoor,Outdoor 826,CUST4142,Hyderabad,14710,1,15,12503.5,4151.62,UPI,Marketplace,Delivered,2024-10-03,2024-10-05
118987,2025-02-09,Grocery,Snacks,Snacks 948,CUST2893,Chennai,3056,2,0,6112.0,1884.37,Debit Card,Mobile App,Delivered,2025-02-16,2025-02-20
118988,2024-03-02,Beauty,Haircare,Haircare 930,CUST3199,Hyderabad,6323,2,10,11381.4,4427.28,Credit Card,Website,Delivered,2024-03-03,2024-03-07
118989,2023-06-28,Grocery,Beverages,Beverages 137,CUST5377,Ahmedabad,1447,3,5,4123.95,927.65,UPI,Marketplace,Delivered,2023-06-29,2023-07-03
118990,2025-01-11,Clothing,Kids,Kids 101,CUST8208,Mumbai,1611,1,10,1449.9,551.0,COD,Mobile App,Cancelled,2025-01-16,2025-01-20
118991,2025-03-09,Grocery,Essentials,Essentials 316,CUST3089,Mumbai,9986,1,10,8987.4,2393.48,COD,Website,Delivered,2025-03-16,2025-03-20
118992,2023-11-21,Sports,Gear,Gear 230,CUST8963,Kolkata,6162,1,5,5853.9,1185.62,COD,Mobile App,Delivered,2023-11-22,2023-11-24
118993,2023-06-07,Clothing,Women,Women 633,CUST3482,Kolkata,9181,1,0,9181.0,3252.7,Debit Card,Mobile App,Delivered,2023-06-12,2023-06-14
118994,2024-09-23,Grocery,Beverages,Beverages 808,CUST6561,Bengaluru,4303,1,0,4303.0,1610.55,Netbanking,Marketplace,Delivered,2024-09-28,2024-10-01
118995,2024-12-22,Clothing,Kids,Kids 261,CUST9855,Pune,2427,2,20,3883.2,1505.8,UPI,Website,Delivered,2024-12-23,2024-12-27
118996,2023-05-07,Electronics,Mobiles,Mobiles 827,CUST8174,Pune,1248,1,20,998.4,245.5,UPI,Marketplace,Delivered,2023-05-09,2023-05-13
118997,2024-03-12,Electronics,Mobiles,Mobiles 841,CUST6665,Bengaluru,14387,2,5,27335.3,9207.84,UPI,Website,Delivered,2024-03-14,2024-03-17
118998,2023-09-23,Grocery,Essentials,Essentials 685,CUST4623,Jaipur,14442,3,10,38993.4,14594.72,Netbanking,Marketplace,Delivered,2023-09-30,2023-10-04
118999,2023-04-22,Beauty,Haircare,Haircare 490,CUST1762,Jaipur,13466,3,20,32318.4,8386.0,Netbanking,Website,Delivered,2023-04-29,2023-05-03
119000,2023-10-23,Beauty,Skincare,Skincare 145,CUST5350,Kolkata,7434,3,15,18956.7,4540.12,Netbanking,Marketplace,Delivered,2023-10-28,2023-11-01
119001,2025-07-07,Grocery,Essentials,Essentials 721,CUST4732,Hyderabad,5303,1,0,5303.0,1485.74,UPI,Website,Cancelled,2025-07-08,2025-07-10
119002,2023-10-18,Electronics,Laptops,Laptops 161,CUST1385,Lucknow,2046,3,15,5217.3,1153.97,Credit Card,Marketplace,Delivered,2023-10-20,2023-10-23
119003,2025-07-02,Home & Kitchen,Furniture,Furniture 326,CUST8451,Mumbai,11147,1,15,9474.95,2506.9,Netbanking,Mobile App,Cancelled,2025-07-03,2025-07-06
119004,2025-01-02,Electronics,Mobiles,Mobiles 637,CUST8717,Delhi,11574,3,5,32985.9,7892.78,UPI,Marketplace,Delivered,2025-01-03,2025-01-07
119005,2023-06-19,Home & Kitchen,Furniture,Furniture 600,CUST6643,Hyderabad,2716,3,20,6518.4,1928.14,COD,Marketplace,Delivered,2023-06-20,2023-06-23
119006,2023-06-13,Grocery,Beverages,Beverages 152,CUST7703,Mumbai,10711,1,10,9639.9,2911.8,UPI,Website,Delivered,2023-06-15,2023-06-17
119007,2025-03-17,Sports,Gear,Gear 937,CUST5734,Kolkata,9532,1,20,7625.6,1917.13,UPI,Marketplace,Delivered,2025-03-18,2025-03-20
119008,2024-01-21,Electronics,Accessories,Accessories 418,CUST3216,Mumbai,11704,1,20,9363.2,2287.07,COD,Website,Delivered,2024-01-22,2024-01-26
119009,2023-04-09,Clothing,Kids,Kids 753,CUST4307,Mumbai,2026,1,0,2026.0,573.63,Netbanking,Website,Delivered,2023-04-12,2023-04-15
119010,2023-12-03,Electronics,Laptops,Laptops 262,CUST7295,Hyderabad,12110,1,15,10293.5,2641.53,COD,Website,Returned,2023-12-08,2023-12-12
119011,2024-07-06,Home & Kitchen,Furniture,Furniture 947,CUST7206,Lucknow,9696,3,20,23270.4,8593.57,Debit Card,Website,Delivered,2024-07-13,2024-07-17
119012,2023-10-22,Clothing,Women,Women 867,CUST8221,Ahmedabad,7593,1,0,7593.0,2812.16,Netbanking,Website,Delivered,2023-10-29,2023-11-01
119013,2023-06-10,Home & Kitchen,Appliances,Appliances 701,CUST8585,Delhi,1409,1,0,1409.0,470.95,Netbanking,Mobile App,Delivered,2023-06-12,2023-06-15
119014,2025-05-14,Beauty,Skincare,Skincare 879,CUST6484,Ahmedabad,7863,1,20,6290.4,2143.77,COD,Mobile App,Shipped,2025-05-17,2025-05-20
119015,2023-02-13,Home & Kitchen,Decor,Decor 622,CUST2740,Bengaluru,9322,3,0,27966.0,10049.79,UPI,Mobile App,Delivered,2023-02-15,2023-02-17
119016,2024-10-18,Grocery,Essentials,Essentials 739,CUST1772,Mumbai,12203,1,0,12203.0,4093.51,COD,Mobile App,Delivered,2024-10-20,2024-10-23
119017,2023-10-13,Sports,Gear,Gear 218,CUST7323,Pune,3953,1,15,3360.05,707.71,Netbanking,Mobile App,Delivered,2023-10-16,2023-10-18
119018,2023-08-28,Electronics,Accessories,Accessories 658,CUST2491,Pune,7521,2,15,12785.7,3705.72,Credit Card,Marketplace,Delivered,2023-08-29,2023-09-01
119019,2023-05-22,Sports,Outdoor,Outdoor 827,CUST9610,Delhi,14973,1,10,13475.7,2871.73,Debit Card,Marketplace,Shipped,2023-05-23,2023-05-25
119020,2024-11-20,Sports,Fitness,Fitness 256,CUST4857,Bengaluru,404,1,5,383.8,117.68,COD,Marketplace,Delivered,2024-11-23,2024-11-27
119021,2024-10-22,Grocery,Snacks,Snacks 357,CUST7485,Mumbai,4625,1,0,4625.0,1293.3,Debit Card,Mobile App,Delivered,2024-10-24,2024-10-27
119022,2024-02-29,Grocery,Snacks,Snacks 703,CUST3428,Mumbai,2052,3,20,4924.8,1736.48,UPI,Marketplace,Delivered,2024-03-02,2024-03-05
119023,2025-09-13,Beauty,Skincare,Skincare 213,CUST4229,Lucknow,12182,2,10,21927.6,6826.62,COD,Marketplace,Delivered,2025-09-20,2025-09-22
119024,2023-11-07,Grocery,Beverages,Beverages 746,CUST9649,Pune,3330,1,15,2830.5,970.07,Debit Card,Mobile App,Delivered,2023-11-08,2023-11-11
119025,2025-02-23,Clothing,Men,Men 120,CUST4070,Kolkata,464,1,20,371.2,115.11,COD,Marketplace,Delivered,2025-03-02,2025-03-06
119026,2024-11-26,Home & Kitchen,Decor,Decor 453,CUST8292,Ahmedabad,8237,1,5,7825.15,3035.74,UPI,Website,Delivered,2024-11-29,2024-12-03
119027,2025-02-21,Electronics,Laptops,Laptops 682,CUST2654,Hyderabad,13557,3,15,34570.35,11106.32,COD,Website,Delivered,2025-02-23,2025-02-26
119028,2025-06-07,Beauty,Makeup,Makeup 402,CUST5930,Pune,12693,1,10,11423.7,3526.68,UPI,Mobile App,Delivered,2025-06-10,2025-06-14
119029,2024-10-02,Home & Kitchen,Decor,Decor 728,CUST9417,Lucknow,14165,1,5,13456.75,2955.05,Netbanking,Website,Delivered,2024-10-07,2024-10-09
119030,2023-09-29,Clothing,Women,Women 387,CUST3476,Kolkata,359,1,0,359.0,99.52,COD,Marketplace,Delivered,2023-10-06,2023-10-08
119031,2024-11-30,Sports,Outdoor,Outdoor 471,CUST7300,Chennai,13290,2,20,21264.0,5055.8,Debit Card,Mobile App,Delivered,2024-12-01,2024-12-03
119032,2024-11-29,Grocery,Essentials,Essentials 543,CUST4122,Bengaluru,14528,1,5,13801.6,2828.47,COD,Marketplace,Delivered,2024-12-04,2024-12-07
119033,2023-12-21,Grocery,Snacks,Snacks 121,CUST8357,Kolkata,12653,1,5,12020.35,4608.14,Debit Card,Website,Pending,2023-12-23,2023-12-26
119034,2024-05-19,Grocery,Snacks,Snacks 952,CUST8115,Pune,7915,2,10,14247.0,3537.77,Debit Card,Marketplace,Delivered,2024-05-22,2024-05-26
119035,2025-09-13,Sports,Outdoor,Outdoor 522,CUST1308,Lucknow,13048,3,20,31315.2,10474.83,COD,Marketplace,Delivered,2025-09-18,2025-09-21
119036,2024-03-01,Electronics,Accessories,Accessories 617,CUST8916,Chennai,1434,1,15,1218.9,439.74,Debit Card,Marketplace,Delivered,2024-03-06,2024-03-08
119037,2025-08-10,Clothing,Women,Women 129,CUST2309,Chennai,9075,2,15,15427.5,3578.03,Netbanking,Mobile App,Shipped,2025-08-17,2025-08-20
119038,2025-09-14,Grocery,Beverages,Beverages 584,CUST2700,Hyderabad,9002,1,0,9002.0,3113.5,Debit Card,Mobile App,Delivered,2025-09-17,2025-09-19
119039,2024-12-06,Grocery,Beverages,Beverages 812,CUST2756,Chennai,752,1,0,752.0,227.73,Netbanking,Marketplace,Shipped,2024-12-11,2024-12-13
119040,2023-11-02,Home & Kitchen,Decor,Decor 473,CUST6814,Ahmedabad,7704,1,10,6933.6,2405.78,UPI,Mobile App,Delivered,2023-11-03,2023-11-07
119041,2024-01-19,Sports,Outdoor,Outdoor 735,CUST9155,Pune,14660,1,15,12461.0,4896.23,UPI,Mobile App,Returned,2024-01-21,2024-01-24
119042,2023-05-19,Beauty,Skincare,Skincare 944,CUST8222,Chennai,13199,1,10,11879.1,4511.63,Debit Card,Mobile App,Delivered,2023-05-26,2023-05-28
119043,2023-05-14,Clothing,Kids,Kids 479,CUST1698,Ahmedabad,10893,1,5,10348.35,2391.53,COD,Website,Delivered,2023-05-16,2023-05-19
